 Incipient Phase Type,Pressure,Temperature,Incipient Phase Composition
 Liq,  0.50000000000000000      ,   451.31806396022421      ,   3.0316632304479381E-003 ,  0.99696833676954510      ,
 Liq,  0.55258545903782386      ,   454.02210190614358      ,   3.3193080660896225E-003 ,  0.99668069193391051      ,
 Liq,  0.61070137908008493      ,   456.76415496597008      ,   3.6349219589840668E-003 ,  0.99636507804101615      ,
 Liq,  0.67492940378800148      ,   459.54482761922679      ,   3.9813132673817003E-003 ,  0.99601868673261829      ,
 Liq,  0.74591234882063506      ,   462.36470989574127      ,   4.3615840809839200E-003 ,  0.99563841591901614      ,
 Liq,  0.82436063535006399      ,   465.22437338938062      ,   4.7791624732432710E-003 ,  0.99522083752675694      ,
 Liq,  0.91105940019525444      ,   468.12436675459037      ,   5.2378384825691295E-003 ,  0.99476216151743080      ,
 Liq,   1.0068763537352383      ,   471.06521062582362      ,   5.7418042728284348E-003 ,  0.99425819572717133      ,
 Liq,   1.1127704642462337      ,   474.04739189305224      ,   6.2956989786769240E-003 ,  0.99370430102132290      ,
 Liq,   1.2298015555784747      ,   477.07135725879795      ,   6.9046588028281739E-003 ,  0.99309534119717202      ,
 Liq,   1.3591409142295225      ,   480.13750599344024      ,   7.5743730008000247E-003 ,  0.99242562699920001      ,
 Liq,   1.5020830119732165      ,   483.24618179580000      ,   8.3111464644450711E-003 ,  0.99168885353555492      ,
 Liq,   1.6600584613682736      ,   486.39766365501112      ,   9.1219696991050158E-003 ,  0.99087803030089483      ,
 Liq,   1.8346483338096220      ,   489.59215559732581      ,   1.0014597080719046E-002 ,  0.98998540291928083      ,
 Liq,   2.0275999834223373      ,   492.82977518754882      ,   1.0997634378656545E-002 ,  0.98900236562134336      ,
 Liq,   2.2408445351690323      ,   496.11054063902844      ,   1.2080636637144038E-002 ,  0.98791936336285602      ,
 Liq,   2.4765162121975570      ,   499.43435636828241      ,   1.3274217621948843E-002 ,  0.98672578237805109      ,
 Liq,   2.7369736958635995      ,   502.80099681013036      ,   1.4590172157910445E-002 ,  0.98540982784208975      ,
 Liq,   3.0258585681696588      ,   506.22182156885020      ,   1.6046826303556378E-002 ,  0.98395317369644375      ,
 Liq,   3.3616038735250244      ,   509.85436743595585      ,   1.7736979190048453E-002 ,  0.98226302080995187      ,
 Liq,   3.7528969692308207      ,   513.70434634973230      ,   1.9704257930397324E-002 ,  0.98029574206960290      ,
 Liq,   4.2102805614931498      ,   517.77716809834192      ,   2.2001909751717178E-002 ,  0.97799809024828288      ,
 Liq,   4.7465891982740631      ,   522.07770069397736      ,   2.4695179162768775E-002 ,  0.97530482083723147      ,
 Liq,   5.3774978558750881      ,   526.60994922486952      ,   2.7864328712296538E-002 ,  0.97213567128770384      ,
 Liq,   6.1222135984232633      ,   531.37662712574024      ,   3.1608485688766633E-002 ,  0.96839151431123371      ,
 Liq,   7.0043504339204121      ,   536.37858507077794      ,   3.6050546687426362E-002 ,  0.96394945331257476      ,
 Liq,   7.5104134842481285      ,   538.99041028546162      ,   3.8602967212827202E-002 ,  0.96139703278717303      ,
 Liq,   8.0530394983114650      ,   541.61405078811572      ,   4.1343430823254965E-002 ,  0.95865656917674524      ,
 Liq,   8.6348701436185813      ,   544.24813963926499      ,   4.4286242751946932E-002 ,  0.95571375724805319      ,
 Liq,   9.2587379476766856      ,   546.89116136982921      ,   4.7446792848437724E-002 ,  0.95255320715156244      ,
 Liq,   9.9276800875923978      ,   549.54143904594378      ,   5.0841628561566848E-002 ,  0.94915837143843340      ,
 Liq,   10.644953175968238      ,   552.19712018612950      ,   5.4488530143689630E-002 ,  0.94551146985631029      ,
 Liq,   11.414049115077475      ,   554.85616141638377      ,   5.8406587425481195E-002 ,  0.94159341257451912      ,
 Liq,   12.238712096500221      ,   557.51631173490830      ,   6.2616277294028633E-002 ,  0.93738372270597137      ,
 Liq,   13.122956828980151      ,   560.17509424215473      ,   6.7139540745777618E-002 ,  0.93286045925422256      ,
 Liq,   14.070105003733657      ,   562.82713036939504      ,   7.1994813345463884E-002 ,  0.92800518665453646      ,
 Liq,   15.083614561487538      ,   565.46708204309050      ,   7.7201200530615161E-002 ,  0.92279879946938514      ,
 Liq,   16.168180570984283      ,   568.09219668997468      ,   8.2784093553647256E-002 ,  0.91721590644635309      ,
 Liq,   17.328876217433127      ,   570.69949718035889      ,   8.8770719864405365E-002 ,  0.91122928013559523      ,
 Liq,   18.571194107278711      ,   573.28575661435730      ,   9.5190275896879117E-002 ,  0.90480972410312155      ,
 Liq,   19.901093856841602      ,   575.84746867862748      ,  0.10207406945854061      ,  0.89792593054145997      ,
 Liq,   21.325057144297073      ,   578.38081261809077      ,  0.10945567241673025      ,  0.89054432758327096      ,
 Liq,   22.850151660097335      ,   580.88161163349571      ,  0.11737108442673284      ,  0.88262891557326906      ,
 Liq,   26.235395628219759      ,   585.76677954656691      ,  0.13496053926901228      ,  0.86503946073162818      ,
 Liq,   30.071665519586784      ,   590.39808356791150      ,  0.15489214327394463      ,  0.84510785672721345      ,
 Liq,   34.310743382660192      ,   594.63469464692002      ,  0.17686406053480119      ,  0.82313593946694474      ,
 Liq,   38.977136681622028      ,   598.44850111840549      ,  0.20092583326138405      ,  0.79907416674122034      ,
 Liq,   42.891331357284010      ,   601.08709477808191      ,  0.22096403550614693      ,  0.77903596449446288      ,
 Liq,   47.198600570055440      ,   603.49733702432331      ,  0.24282115476264515      ,  0.75717884523840895      ,
 Liq,   57.154221305897451      ,   607.47372889215740      ,  0.29237640354658251      ,  0.70762359645341744      ,
